t_s,x_ref_cm,x_meas_cm,x_meas_raw_cm,x_true_cm,v_true_cmps,v_obs_cmps,v_cmd_cmps,err_cm,p_term,i_term,d_term
3.180000000000000160e+00,4.774684509439677704e+00,5.022232600090031696e+00,5.022232600090031696e+00,5.022232600090031696e+00,-3.678510138365147508e-01,-3.678510138365147508e-01,-2.988794181203786038e-01,-2.475480906503539913e-01,-3.237294908773971081e-01,1.718873985426814383e-02,7.661332902750323144e-03
3.200000000000000178e+00,4.430952222979199995e+00,5.014161758920856471e+00,5.014161758920856471e+00,5.014161758920856471e+00,-4.035420584587815496e-01,-4.035420584587815496e-01,-7.247614600591827383e-01,-5.832095359416564762e-01,-7.509260789307562467e-01,1.713788974183661287e-02,9.026729129736942372e-03
3.220000000000000195e+00,4.635583791204228810e+00,5.005991300473257688e+00,5.005991300473257688e+00,5.005991300473257688e+00,-4.085229223799473064e-01,-4.085229223799473064e-01,-4.533506976704390623e-01,-3.704075092690288784e-01,-4.807940190001171454e-01,1.710533203661298435e-02,1.033798929306512134e-02
3.240000000000000213e+00,4.491124507884187267e+00,4.997386859285851024e+00,4.997386859285851024e+00,4.997386859285851024e+00,-4.302220593703144913e-01,-4.302220593703144913e-01,-6.255142922836193220e-01,-5.062623514016637571e-01,-6.538808265881194126e-01,1.706105349245032321e-02,1.130548081204977955e-02
3.260000000000000231e+00,4.971732159717063837e+00,4.989636219083824820e+00,4.989636219083824820e+00,4.989636219083824820e+00,-3.875320101012976748e-01,-3.875320101012976748e-01,-3.321566680146041672e-03,-1.790405936676098264e-02,-3.258146845235972838e-02,1.706105349245032321e-02,1.219884827976336350e-02
3.280000000000000249e+00,4.891799553930091804e+00,4.982471041076822260e+00,4.982471041076822260e+00,4.982471041076822260e+00,-3.582589003501229774e-01,-3.582589003501229774e-01,-9.480091258955042344e-02,-9.067148714673045617e-02,-1.242525647452409343e-01,1.705263953924710321e-02,1.239901261644340419e-02
3.300000000000000266e+00,4.871051900676209634e+00,4.975797957503846902e+00,4.975797957503846902e+00,4.975797957503846902e+00,-3.336541786487714489e-01,-3.336541786487714489e-01,-1.122116833366077204e-01,-1.047460568276372683e-01,-1.415023083087780242e-01,1.704305749317264890e-02,1.224756747899765665e-02
3.320000000000000284e+00,4.805880969843185468e+00,4.969418443014484765e+00,4.969418443014484765e+00,4.969418443014484765e+00,-3.189757244681108994e-01,-3.189757244681108994e-01,-1.868696368421661202e-01,-1.635374731712992968e-01,-2.157945743290400342e-01,1.702844463223383148e-02,1.189649285464008770e-02
3.339999999999999858e+00,4.685413549106512754e+00,4.963012524670383563e+00,4.963012524670383563e+00,4.963012524670383563e+00,-3.202959172050814374e-01,-3.202959172050814374e-01,-3.321776518378162790e-01,-2.775989755638708090e-01,-3.606862152631244434e-01,1.700402021135774544e-02,1.150454321395040502e-02
3.359999999999999876e+00,5.492921414694307281e+00,4.958649752581274939e+00,4.958649752581274939e+00,4.958649752581274939e+00,-2.181386044554322334e-01,-2.181386044554322334e-01,7.012772102914105465e-01,5.342716621130323418e-01,6.729842903303830948e-01,1.704959237589980317e-02,1.124332758512768329e-02
3.379999999999999893e+00,4.729363751734783072e+00,4.954195016986107092e+00,4.954195016986107092e+00,4.954195016986107092e+00,-2.227367797584142162e-01,-2.227367797584142162e-01,-2.641203574852521996e-01,-2.248312652513240195e-01,-2.911932210750446948e-01,1.702987377982700598e-02,1.004298980996547359e-02
3.399999999999999911e+00,5.216433817341656898e+00,4.950904443458378879e+00,4.950904443458378879e+00,4.950904443458378879e+00,-1.645286763864152735e-01,-1.645286763864152735e-01,3.593442539615752662e-01,2.655293738832780193e-01,3.330432764515482424e-01,1.705242631665758457e-02,9.248551193369420123e-03
3.419999999999999929e+00,5.103607719027541734e+00,4.948381150103870141e+00,4.948381150103870141e+00,4.948381150103870141e+00,-1.261646677254376903e-01,-1.261646677254376903e-01,2.191114102233606142e-01,1.552265689236715929e-01,1.939331599728368327e-01,1.706555879835653169e-02,8.112691452167244618e-03
3.439999999999999947e+00,5.366850712520631284e+00,4.947221172835926772e+00,4.947221172835926772e+00,4.947221172835926772e+00,-5.799886339718657302e-02,-5.799886339718657302e-02,5.554933755570735654e-01,4.196295396847045112e-01,5.314563442692866735e-01,1.710154718072437463e-02,6.935484107062422736e-03
3.459999999999999964e+00,5.903676193609664224e+00,4.948651821667276351e+00,4.948651821667276351e+00,4.948651821667276351e+00,7.153244156748578275e-02,7.153244156748578275e-02,1.237314186249536929e+00,9.550243719423878730e-01,1.214697876382646591e+00,1.718380231251091447e-02,5.432507554379493314e-03
3.479999999999999982e+00,5.158488086799521533e+00,4.950512974009729561e+00,4.950512974009729561e+00,4.950512974009729561e+00,9.305761712266892582e-02,9.305761712266892582e-02,2.867841971193172412e-01,2.079751127897919716e-01,2.664920567179513977e-01,1.720184823131228752e-02,3.090292170053554697e-03
3.500000000000000000e+00,5.532154532229152544e+00,4.953702357115930432e+00,4.953702357115930432e+00,4.953702357115930432e+00,1.594691553100502646e-01,1.594691553100502646e-01,7.571729989964822716e-01,5.784521751132221112e-01,7.386847789386672414e-01,1.725186940531915625e-02,1.236350652495790247e-03
3.520000000000000018e+00,5.529919804073641032e+00,4.958069551340335224e+00,4.958069551340335224e+00,4.958069551340335224e+00,2.183597112202361468e-01,2.183597112202361468e-01,7.483747144119090589e-01,5.718502527333058083e-01,7.317961576362924658e-01,1.730142410575752007e-02,-7.228673301409808266e-04
3.540000000000000036e+00,5.187157753698493856e+00,4.962611190687962193e+00,4.962611190687962193e+00,4.962611190687962193e+00,2.270819673813294914e-01,2.270819673813294914e-01,3.055822728311695102e-01,2.245465630105316635e-01,2.909420169948614410e-01,1.732112569116032313e-02,-2.680869854852272523e-03
3.560000000000000053e+00,5.595348866570525992e+00,4.968332294189242937e+00,4.968332294189242937e+00,4.968332294189242937e+00,2.860551750640593083e-01,2.860551750640593083e-01,8.168140442086274655e-01,6.270165723812830549e-01,8.035768483708560783e-01,1.737554113128622277e-02,-4.138345293514821693e-03
3.580000000000000071e+00,5.332986732146592246e+00,4.974430831513135587e+00,4.974430831513135587e+00,4.974430831513135587e+00,3.049268661946219483e-01,3.049268661946219483e-01,4.747720863696859306e-01,3.585559006334566590e-01,4.631111362058336067e-01,1.740690141295055463e-02,-5.745951249098185665e-03
3.600000000000000089e+00,5.260071212268548457e+00,4.980665786129805817e+00,4.980665786129805817e+00,4.980665786129805817e+00,3.117477308335000474e-01,3.117477308335000474e-01,3.731355125834026620e-01,2.794054261387426408e-01,3.627632835593743721e-01,1.743146648569552162e-02,-7.059237461667269842e-03
3.620000000000000107e+00,5.374004707172114870e+00,4.987295163784277285e+00,4.987295163784277285e+00,4.987295163784277285e+00,3.314688827235869328e-01,3.314688827235869328e-01,5.089592497343687905e-01,3.867095433878375843e-01,4.995404297237325264e-01,1.746529363290515863e-02,-8.046473622268863340e-03
3.640000000000000124e+00,5.534316353943609990e+00,4.994668194248002457e+00,4.994668194248002457e+00,4.994668194248002457e+00,3.686515231862378950e-01,3.686515231862378950e-01,7.032952873500963875e-01,5.396481596956075322e-01,6.947169115023525965e-01,1.751233745525886121e-02,-8.933961607514995587e-03
3.660000000000000142e+00,5.322467931005962605e+00,5.002151762968592763e+00,5.002151762968592763e+00,5.002151762968592763e+00,3.741784360295175027e-01,3.741784360295175027e-01,4.239206516190338059e-01,3.203161680373698417e-01,4.163056656826094049e-01,1.754052823262004443e-02,-9.925542296195632996e-03
3.680000000000000160e+00,5.111039738040851432e+00,5.009177300665344390e+00,5.009177300665344390e+00,5.009177300665344390e+00,3.512768848375711350e-01,3.512768848375711350e-01,1.451629241100538259e-01,1.018624373755070422e-01,1.382877283417685010e-01,1.754989259847625910e-02,-1.067469683019091516e-02
3.700000000000000178e+00,5.360834256731808800e+00,5.016406711519914907e+00,5.016406711519914907e+00,5.016406711519914907e+00,3.614705427285132000e-01,3.614705427285132000e-01,4.532134637469918403e-01,3.444275452118938929e-01,4.466043342044098141e-01,1.758013509669797622e-02,-1.097100555411595173e-02
3.720000000000000195e+00,5.062487278912863431e+00,5.023042826299413122e+00,5.023042826299413122e+00,5.023042826299413122e+00,3.318057389748904074e-01,3.318057389748904074e-01,6.482250519228531516e-02,3.944445261345030929e-02,5.852232058904462825e-02,1.758013509669797622e-02,-1.127995049345728411e-02
3.740000000000000213e+00,4.825682128013898620e+00,5.028526758250458251e+00,5.028526758250458251e+00,5.028526758250458251e+00,2.741965975522445698e-01,2.741965975522445698e-01,-2.442856752515681906e-01,-2.028446302365596310e-01,-2.506480868226034220e-01,1.756316207664542287e-02,-1.120075050561020885e-02
3.760000000000000231e+00,5.051434935401351467e+00,5.033534467053583761e+00,5.033534467053583761e+00,5.033534467053583761e+00,2.503854401562933263e-01,2.503854401562933263e-01,3.608502359273218357e-02,1.790046834776770623e-02,2.909338498163438480e-02,1.756316207664542287e-02,-1.057152346554762062e-02
3.780000000000000249e+00,4.654163360496704982e+00,5.037093075627246286e+00,5.037093075627246286e+00,5.037093075627246286e+00,1.779304286831045467e-01,1.779304286831045467e-01,-4.741646745755943582e-01,-3.829297151305413038e-01,-4.818013053272360291e-01,1.753053616148153235e-02,-9.893905409839838863e-03
3.800000000000000266e+00,4.744526020161242030e+00,5.039570317931734600e+00,5.039570317931734600e+00,5.039570317931734600e+00,1.238621152244255286e-01,1.238621152244255286e-01,-3.627527059036857460e-01,-2.950442977704925696e-01,-3.715601604418253823e-01,1.750537539471145460e-02,-8.697920856571825232e-03
3.820000000000000284e+00,5.260016838141071460e+00,5.042380174412162575e+00,5.042380174412162575e+00,5.042380174412162575e+00,1.404928240213901558e-01,1.404928240213901558e-01,2.901692031940717453e-01,2.176366637289088857e-01,2.799670806658577926e-01,1.752433379544945588e-02,-7.322211267235458065e-03
3.839999999999999858e+00,4.723606430475405737e+00,5.044121304060626976e+00,5.044121304060626976e+00,5.044121304060626976e+00,8.705648242319832808e-02,8.705648242319832808e-02,-3.938705919605282046e-01,-3.205148735852212383e-01,-4.048426547996811786e-01,1.749691925347089325e-02,-6.524856414317952227e-03
3.859999999999999876e+00,4.649829987361376205e+00,5.044710877856118714e+00,5.044710877856118714e+00,5.044710877856118714e+00,2.947868977460133683e-02,2.947868977460133683e-02,-4.887214440627715706e-01,-3.948808904947425091e-01,-5.007499722080485105e-01,1.746301020023475689e-02,-5.434482054957838655e-03
3.879999999999999893e+00,4.726080835098104949e+00,5.044458849689111624e+00,5.044458849689111624e+00,5.044458849689111624e+00,-1.260140835033332629e-02,-1.260140835033332629e-02,-3.913222914747452874e-01,-3.183780145910066750e-01,-4.046601543026774883e-01,1.743560801655756609e-02,-4.097745188625372993e-03
3.899999999999999911e+00,4.568420498345542313e+00,5.043052190440620031e+00,5.043052190440620031e+00,5.043052190440620031e+00,-7.033296242458592085e-02,-7.033296242458592085e-02,-5.899169490928592996e-01,-4.746316920950777174e-01,-6.045687062063330730e-01,1.739466871834201983e-02,-2.742911604868230376e-03
3.919999999999999929e+00,4.370695675012192360e+00,5.040110646216270140e+00,5.040110646216270140e+00,5.040110646216270140e+00,-1.470772112175020296e-01,-1.470772112175020296e-01,-8.377754503537468977e-01,-6.694149712040777800e-01,-8.538927745941031766e-01,1.733684605801517550e-02,-1.219521817658948031e-03
3.939999999999999947e+00,4.249951126606882568e+00,5.035492011466728535e+00,5.035492011466728535e+00,5.035492011466728535e+00,-2.309317374770746834e-01,-2.309317374770746834e-01,-9.856224738132285390e-01,-7.855408848598459670e-01,-1.003502589903922271e+00,1.726889233932876744e-02,6.112237513649814487e-04
3.959999999999999964e+00,4.490691400186112681e+00,5.029991346591924817e+00,5.029991346591924817e+00,5.029991346591924817e+00,-2.750332437402068231e-01,-2.750332437402068231e-01,-6.719468001083963582e-01,-5.392999464058121362e-01,-6.918967763263821347e-01,1.722203948675863489e-02,2.727936731227206639e-03
3.979999999999999982e+00,4.321460952992594251e+00,5.023284700990243934e+00,5.023284700990243934e+00,5.023284700990243934e+00,-3.353322800840590756e-01,-3.353322800840590756e-01,-8.780236071787295149e-01,-7.018237479976496829e-01,-8.998335998711498585e-01,1.716110587290909165e-02,4.648886819511296141e-03
4.000000000000000000e+00,4.538145657869641525e+00,5.016063893807601204e+00,5.016063893807601204e+00,5.016063893807601204e+00,-3.610403591321200700e-01,-3.610403591321200700e-01,-5.924130705646692974e-01,-4.779182359379596789e-01,-6.161265847631650638e-01,1.711938391520071920e-02,6.594130283294986558e-03
4.020000000000000462e+00,4.666912579811737238e+00,5.008728925425828038e+00,5.008728925425828038e+00,5.008728925425828038e+00,-3.667484190886368123e-01,-3.667484190886368123e-01,-4.181209586972875480e-01,-3.418163456140907996e-01,-4.434221687747472163e-01,1.708935690219707398e-02,8.211853175262569943e-03
4.040000000000000036e+00,4.794574031239381640e+00,5.001636444553115624e+00,5.001636444553115624e+00,5.001636444553115624e+00,-3.546240436356414283e-01,-3.546240436356414283e-01,-2.455046645586830834e-01,-2.070624133137339840e-01,-2.719767156167869349e-01,1.707093958129703853e-02,9.401111476806835524e-03
4.060000000000000497e+00,4.732079404024410962e+00,4.994622858067099713e+00,4.994622858067099713e+00,4.994622858067099713e+00,-3.506793243008040628e-01,-3.506793243008040628e-01,-3.151768502872678290e-01,-2.625434540426887509e-01,-3.423374414714549507e-01,1.704775767581157009e-02,1.011283350837556723e-02
4.080000000000000071e+00,4.795880862355997643e+00,4.987861030391359307e+00,4.987861030391359307e+00,4.987861030391359307e+00,-3.380913837870256899e-01,-3.380913837870256899e-01,-2.247999191630203897e-01,-1.919801680353616646e-01,-2.524023345530996276e-01,1.703066586418041511e-02,1.057174952589882110e-02
4.099999999999999645e+00,5.011250327139878280e+00,4.981890390858363382e+00,4.981890390858363382e+00,4.981890390858363382e+00,-2.985319766497783744e-01,-2.985319766497783744e-01,5.750268758544740955e-02,2.935993628151489787e-02,2.970440687061909682e-02,1.703066586418041511e-02,1.076761485064789761e-02
4.120000000000000107e+00,4.828492114796765655e+00,4.976182240022461123e+00,4.976182240022461123e+00,4.976182240022461123e+00,-2.854075417950909799e-01,-2.854075417950909799e-01,-1.672876281029045120e-01,-1.476901252256954677e-01,-1.948158105982291111e-01,1.701747361243911849e-02,1.051070888288549963e-02
4.139999999999999680e+00,4.747820500511414465e+00,4.970519261431465274e+00,4.970519261431465274e+00,4.970519261431465274e+00,-2.831489295497707781e-01,-2.831489295497707781e-01,-2.628214193418889066e-01,-2.226987609200508089e-01,-2.900194091790292417e-01,1.699783450284116787e-02,1.020015533429917409e-02
4.160000000000000142e+00,5.163708996587653921e+00,4.965967232068650539e+00,4.965967232068650539e+00,4.965967232068650539e+00,-2.276014681407187434e-01,-2.276014681407187434e-01,2.723256845407495685e-01,1.977417645190033824e-01,2.453509636483595935e-01,1.701444882006460102e-02,9.960272072325354956e-03
4.179999999999999716e+00,4.961730919162805620e+00,4.961912152507123253e+00,4.961912152507123253e+00,4.961912152507123253e+00,-2.027539780763517596e-01,-2.027539780763517596e-01,2.087343250295103925e-02,-1.812333443176328274e-04,-5.380117390423047423e-03,1.701444882006460102e-02,9.239101073309486517e-03
4.200000000000000178e+00,4.761988440470291017e+00,4.957805742784683112e+00,4.957805742784683112e+00,4.957805742784683112e+00,-2.053204861220156163e-01,-2.053204861220156163e-01,-2.284190585329902434e-01,-1.958173023143920943e-01,-2.539031142867769208e-01,1.699725538082943327e-02,8.486800372957228542e-03
4.219999999999999751e+00,5.243039182825083522e+00,4.954884482047708261e+00,4.954884482047708261e+00,4.954884482047708261e+00,-1.460630368487313979e-01,-1.460630368487313979e-01,3.872540066108267065e-01,2.881547007773752611e-01,3.622464688513085118e-01,1.702178545667290890e-02,7.985752302845251088e-03
4.240000000000000213e+00,4.816712409259732652e+00,4.951952499753784487e+00,4.951952499753784487e+00,4.951952499753784487e+00,-1.465991146961893310e-01,-1.465991146961893310e-01,-1.514238153233107287e-01,-1.352400904940518345e-01,-1.754785324407290292e-01,1.700990265841314381e-02,7.044814459005151533e-03
4.259999999999999787e+00,5.719585764474031109e+00,4.951310439014488196e+00,4.951310439014488196e+00,4.951310439014488196e+00,-3.210303696481342506e-02,-3.210303696481342506e-02,9.983616626175698672e-01,7.682753254595429127e-01,9.748942461947132099e-01,1.707591911917908517e-02,6.391497303677644987e-03
4.280000000000000249e+00,5.038770502874920787e+00,4.950998487381418123e+00,4.950998487381418123e+00,4.950998487381418123e+00,-1.559758165351564710e-02,-1.559758165351564710e-02,1.329515161481643615e-01,8.777201549350266419e-02,1.110742811027493893e-01,1.708344068467108207e-02,4.793794360743904026e-03
4.299999999999999822e+00,5.630972117217192263e+00,4.952486169784203085e+00,4.952486169784203085e+00,4.952486169784203085e+00,7.438412013924189381e-02,7.438412013924189381e-02,8.842194362740597446e-01,6.784859474329891782e-01,8.635665098914331317e-01,1.714191841683695983e-02,3.511007965789629710e-03
4.320000000000000284e+00,5.440942789152938275e+00,4.955103565290757572e+00,4.955103565290757572e+00,4.955103565290757572e+00,1.308697753277039411e-01,1.308697753277039411e-01,6.392406720238622553e-01,4.858392238621807024e-01,6.203399065982937444e-01,1.718392568610267040e-02,1.716839739465829667e-03
4.339999999999999858e+00,5.739314357428179747e+00,4.959485416044024042e+00,4.959485416044024042e+00,4.959485416044024042e+00,2.190925376633449939e-01,2.190925376633449939e-01,1.013097398684114525e+00,7.798289413841557050e-01,9.959477060145262017e-01,1.725136781422648841e-02,-1.016751446380539936e-04
4.360000000000000320e+00,5.376523313035441731e+00,4.964518425777916022e+00,4.964518425777916022e+00,4.964518425777916022e+00,2.516504866946199792e-01,2.516504866946199792e-01,5.446720279760949301e-01,4.120048872575257093e-01,5.296381291791004697e-01,1.728723307336775192e-02,-2.253334276373339645e-03
4.379999999999999893e+00,5.316365112238427670e+00,4.969968292560123402e+00,4.969968292560123402e+00,4.969968292560123402e+00,2.724933391103893654e-01,2.724933391103893654e-01,4.600790108523136190e-01,3.463968196783042686e-01,4.468452918048497757e-01,1.731749188840335518e-02,-4.083772840939543097e-03
4.400000000000000355e+00,5.674152623865027500e+00,4.976685411619814481e+00,4.976685411619814481e+00,4.976685411619814481e+00,3.358559529845430713e-01,3.358559529845430713e-01,9.061194778519268134e-01,6.974672122452130196e-01,8.943141007572281698e-01,1.737805174089557605e-02,-5.572674646196955003e-03
4.419999999999999929e+00,5.637745210842864729e+00,4.984430288474241522e+00,4.984430288474241522e+00,4.984430288474241522e+00,3.872438427213726331e-01,3.872438427213726331e-01,8.497348503528385777e-01,6.533149223686232077e-01,8.395459450132738422e-01,1.743490288362875909e-02,-7.245997544064026151e-03
4.440000000000000391e+00,5.136654127089135713e+00,4.991804363887666796e+00,4.991804363887666796e+00,4.991804363887666796e+00,3.687037706712669727e-01,3.687037706712669727e-01,2.018431222203157793e-01,1.448497632014689174e-01,1.933242750409156219e-01,1.744799413374964123e-02,-8.929146954349485507e-03
4.459999999999999964e+00,5.433345526915996260e+00,4.999577672862341338e+00,4.999577672862341338e+00,4.999577672862341338e+00,3.886654487337221076e-01,3.886654487337221076e-01,5.683205512958181549e-01,4.337678540536549221e-01,5.607572770459784417e-01,1.748596667377007655e-02,-9.922692423930425804e-03
4.480000000000000426e+00,5.272416812319820068e+00,5.007280047230317166e+00,5.007280047230317166e+00,5.007280047230317166e+00,3.851187183988121210e-01,3.851187183988121210e-01,3.531981453846221863e-01,2.651367650895029016e-01,3.465057071109979847e-01,1.750943083976342143e-02,-1.081699256613921981e-02
4.500000000000000000e+00,5.419528246829231399e+00,5.015271569002384133e+00,5.015271569002384133e+00,5.015271569002384133e+00,3.995760886033309367e-01,3.995760886033309367e-01,5.296924204440005557e-01,4.042566778268472660e-01,5.235552134906210631e-01,1.754488418492892651e-02,-1.140767723154941654e-02
4.520000000000000462e+00,5.263378002725266569e+00,5.023105331077767133e+00,5.023105331077767133e+00,5.023105331077767133e+00,3.916881037691694045e-01,3.916881037691694045e-01,3.206962402617158925e-01,2.402726716474994362e-01,3.150951708280607111e-01,1.756622133822909396e-02,-1.196515190457394205e-02
4.540000000000000036e+00,5.140405070248330155e+00,5.030464257261643368e+00,5.030464257261643368e+00,5.030464257261643368e+00,3.679463091938194874e-01,3.679463091938194874e-01,1.542701580156703167e-01,1.099408129866867867e-01,1.489706687466150481e-01,1.757630911579776203e-02,-1.227681984674249341e-02
4.560000000000000497e+00,5.477773875524887259e+00,5.038234169774741922e+00,5.038234169774741922e+00,5.038234169774741922e+00,3.884956256549373377e-01,3.884956256549373377e-01,5.734394738049979345e-01,4.395397057501453375e-01,5.680832151943197017e-01,1.761477774296840021e-02,-1.225851913229011013e-02
4.580000000000000071e+00,4.874415538793116731e+00,5.044821292332870577e+00,5.044821292332870577e+00,5.044821292332870577e+00,3.293561279064349812e-01,3.293561279064349812e-01,-2.028993518300861720e-01,-1.704057535397538459e-01,-2.080496613466639999e-01,1.760068934070398161e-02,-1.245037982412615721e-02
4.600000000000000533e+00,5.231103459216076779e+00,5.051234101452462433e+00,5.051234101452462433e+00,5.051234101452462433e+00,3.206404559795806297e-01,3.206404559795806297e-01,2.421994086378914113e-01,1.798693577636143459e-01,2.365783519416718716e-01,1.761670960705593800e-02,-1.199565291083638102e-02
4.620000000000000107e+00,4.774762440817724496e+00,5.056315396436212417e+00,5.056315396436212417e+00,5.056315396436212417e+00,2.540647491875207553e-01,2.540647491875207553e-01,-3.451166119410180588e-01,-2.815529556184879212e-01,-3.511190090061171998e-01,1.759293304424135174e-02,-1.159053597914221079e-02
4.639999999999999680e+00,4.492145815444992252e+00,5.059469372294616463e+00,5.059469372294616463e+00,5.059469372294616463e+00,1.576987929201806304e-01,1.576987929201806304e-01,-7.095948134858804934e-01,-5.673235568496242109e-01,-7.164953678588495967e-01,1.754441446027610665e-02,-1.064386008730703985e-02
4.660000000000000142e+00,4.826064867255527524e+00,5.061732109043648897e+00,5.061732109043648897e+00,5.061732109043648897e+00,1.131368374516225350e-01,1.131368374516225350e-01,-2.879207617654003792e-01,-2.356672417881213732e-01,-2.964237213996429587e-01,1.752434167284274563e-02,-9.021382038600141845e-03
4.679999999999999716e+00,4.734161423949409198e+00,5.062956651298170740e+00,5.062956651298170740e+00,5.062956651298170740e+00,6.122711272608048066e-02,6.122711272608048066e-02,-4.059604098037979947e-01,-3.287952273487615429e-01,-4.160147700696844031e-01,1.749617059392464050e-02,-7.441810328038252036e-03
4.700000000000000178e+00,4.380738677802981762e+00,5.062349142495714105e+00,5.062349142495714105e+00,5.062349142495714105e+00,-3.037544012283401734e-02,-3.037544012283401734e-02,-8.547984157630645896e-01,-6.816104646927323429e-01,-8.664168263388900559e-01,1.743749984820405427e-02,-5.819089272378653865e-03
4.719999999999999751e+00,4.732921891077495502e+00,5.060992916046895829e+00,5.060992916046895829e+00,5.060992916046895829e+00,-6.781132244091034322e-02,-6.781132244091034322e-02,-4.047342633035971859e-01,-3.280710249694003267e-01,-4.183726093011376213e-01,1.740916910458208816e-02,-3.770823107041653289e-03
4.740000000000000213e+00,4.569768506613749892e+00,5.058555407739802945e+00,5.058555407739802945e+00,5.058555407739802945e+00,-1.218754153546335040e-01,-1.218754153546335040e-01,-6.084522515781420893e-01,-4.887869011260530527e-01,-6.238549999800953039e-01,1.736692380537083885e-02,-1.964175403417655480e-03
4.759999999999999787e+00,4.822659363272943089e+00,5.055796845496673519e+00,5.055796845496673519e+00,5.055796845496673519e+00,-1.379281121564527035e-01,-1.379281121564527035e-01,-2.824023833728254163e-01,-2.331374822237304301e-01,-2.995879764729120209e-01,1.734663674554668897e-02,-1.610436454601027207e-04
4.780000000000000249e+00,4.648689259881283675e+00,5.052317231528270725e+00,5.052317231528270725e+00,5.052317231528270725e+00,-1.739806984201179296e-01,-1.739806984201179296e-01,-4.984539747931049369e-01,-4.036279716469870493e-01,-5.170266337315451155e-01,1.731162549318376528e-02,1.261033445256382057e-03
4.799999999999999822e+00,4.688644028685329701e+00,5.048301640863019024e+00,5.048301640863019024e+00,5.048301640863019024e+00,-2.007795332625912921e-01,-2.007795332625912921e-01,-4.419690468448517207e-01,-3.596576121776893231e-01,-4.618649676105350821e-01,1.728034959773927168e-02,2.615571167944059396e-03
4.820000000000000284e+00,4.101188288138503779e+00,5.042324000472008905e+00,5.042324000472008905e+00,5.042324000472008905e+00,-2.988820195505195176e-01,-2.988820195505195176e-01,-1.181804396141873381e+00,-9.411357123335051256e-01,-1.202833957960134370e+00,1.719889784940496422e-02,3.830663968856188629e-03
4.839999999999999858e+00,4.676967902681083089e+00,5.036061771245546659e+00,5.036061771245546659e+00,5.036061771245546659e+00,-3.131114613231233967e-01,-3.131114613231233967e-01,-4.411764372765584752e-01,-3.590938685644635697e-01,-4.640022441944757770e-01,1.716747722499494325e-02,5.658329692922371527e-03
4.860000000000000320e+00,4.750508138132342850e+00,5.029748903394727577e+00,5.029748903394727577e+00,5.029748903394727577e+00,-3.156433925409508623e-01,-3.156433925409508623e-01,-3.384307735013977747e-01,-2.792407652623847270e-01,-3.626531140537688214e-01,1.714291961254720692e-02,7.079420939823858824e-03
4.879999999999999893e+00,4.632681205451882001e+00,5.023109186725491782e+00,5.023109186725491782e+00,5.023109186725491782e+00,-3.319858334617862838e-01,-3.319858334617862838e-01,-4.790678017493051333e-01,-3.904279812736097810e-01,-5.042759763874138379e-01,1.710877179052412364e-02,8.099402847584603535e-03
4.900000000000000355e+00,4.872561376012965795e+00,5.016803194255116338e+00,5.016803194255116338e+00,5.016803194255116338e+00,-3.152996235187592866e-01,-3.152996235187592866e-01,-1.651237340315165059e-01,-1.442418182421505435e-01,-1.911957196049079988e-01,1.709582467880284631e-02,8.976160894588648340e-03
4.919999999999999929e+00,4.423174145459208617e+00,5.009672920186750922e+00,5.009672920186750922e+00,5.009672920186750922e+00,-3.565137034182570552e-01,-3.565137034182570552e-01,-7.274404225137373059e-01,-5.864987747275423047e-01,-7.539088919708027969e-01,1.704477258060639946e-02,9.423696876459023916e-03
4.940000000000000391e+00,5.030338829460101024e+00,5.003362549408536530e+00,5.003362549408536530e+00,5.003362549408536530e+00,-3.155185389106985316e-01,-3.155185389106985316e-01,5.343794165732832641e-02,2.697628005156449404e-02,2.624570477715463049e-02,1.704477258060639946e-02,1.014746429956729472e-02
4.959999999999999964e+00,4.511774749505718773e+00,4.996489079267765199e+00,4.996489079267765199e+00,4.996489079267765199e+00,-3.436735070385802948e-01,-3.436735070385802948e-01,-5.970682201895159968e-01,-4.847143297620464253e-01,-6.243165058765786091e-01,1.700249602981475719e-02,1.024578965724787238e-02
4.980000000000000426e+00,5.285074295477025785e+00,4.991091207300739185e+00,4.991091207300739185e+00,4.991091207300739185e+00,-2.698935983512875669e-01,-2.698935983512875669e-01,3.941255798343473726e-01,2.939830881762865999e-01,3.665032245857609561e-01,1.702731435840875232e-02,1.059504089017763474e-02
5.000000000000000000e+00,4.768927578208326246e+00,4.985723052666819477e+00,4.985723052666819477e+00,4.985723052666819477e+00,-2.684077316959942450e-01,-2.684077316959942450e-01,-2.550349317983544029e-01,-2.167954744584932314e-01,-2.821478089473644646e-01,1.700820828630680501e-02,1.010466886270329837e-02
5.020000000000000462e+00,5.085581172855291321e+00,4.981198879932162704e+00,4.981198879932162704e+00,4.981198879932162704e+00,-2.262086367328361713e-01,-2.262086367328361713e-01,1.535832179355865745e-01,1.043822929231286167e-01,1.268198126393592362e-01,1.701679608464301205e-02,9.746609211584322807e-03
5.040000000000000036e+00,5.421378271596105414e+00,4.978297440757762260e+00,4.978297440757762260e+00,4.978297440757762260e+00,-1.450719587200024197e-01,-1.450719587200024197e-01,5.851581433955014289e-01,4.430808308383431537e-01,5.590278274132072234e-01,1.705465151232611262e-02,9.075664469968099807e-03
