t_s,x_ref_cm,x_meas_cm,x_meas_raw_cm,x_true_cm,v_true_cmps,v_obs_cmps,v_cmd_cmps,err_cm,p_term,i_term,d_term
3.200000000000000067e-01,5.000000000000000000e+00,1.126353355388427735e+00,1.126353355388427735e+00,1.126353355388427735e+00,4.590786711763106709e+00,4.590786711763106709e+00,4.899744186850872651e+00,3.873646644611572043e+00,5.036137221135479791e+00,6.700925575169534333e-03,-1.430939598597772144e-01
3.400000000000000244e-01,5.000000000000000000e+00,1.218548866780748252e+00,1.218548866780748252e+00,1.218548866780748252e+00,4.609775569616025415e+00,4.609775569616025415e+00,4.780675290292297319e+00,3.781451133219251748e+00,4.919531238656696281e+00,7.034059186606129478e-03,-1.458900075510045913e-01
3.599999999999999867e-01,5.000000000000000000e+00,1.310848358700263505e+00,1.310848358700263505e+00,1.310848358700263505e+00,4.614974595975766647e+00,4.614974595975766647e+00,4.661765833213434185e+00,3.689151641299736717e+00,4.802442939188449778e+00,7.359263984062985181e-03,-1.480363699590788173e-01
3.800000000000000044e-01,5.000000000000000000e+00,1.403004518446884452e+00,1.403004518446884452e+00,1.403004518446884452e+00,4.607807987331050903e+00,4.607807987331050903e+00,4.543308509528607431e+00,3.596995481553115326e+00,4.685222584450666083e+00,7.676531025214762896e-03,-1.495906059472737748e-01
4.000000000000000222e-01,5.000000000000000000e+00,1.494796188103827639e+00,1.494796188103827639e+00,1.494796188103827639e+00,4.589583482847163332e+00,4.589583482847163332e+00,4.425562942492176077e+00,3.505203811896172361e+00,4.568184261572456606e+00,7.985872636628331411e-03,-1.506071917169088670e-01
4.199999999999999845e-01,5.000000000000000000e+00,1.586026208546239769e+00,1.586026208546239769e+00,1.586026208546239769e+00,4.561501022120606486e+00,4.561501022120606486e+00,4.308758875581596648e+00,3.413973791453760231e+00,4.451608841108138925e+00,8.287320164451402946e-03,-1.511372856909939111e-01
4.400000000000000022e-01,5.000000000000000000e+00,1.676519424918196277e+00,1.676519424918196277e+00,1.676519424918196277e+00,4.524660818597823209e+00,4.524660818597823209e+00,4.193098986892774604e+00,3.323480575081803501e+00,4.335746715146275854e+00,8.580921910516426179e-03,-1.512286501640169867e-01
4.600000000000000200e-01,5.000000000000000000e+00,1.766120842442408634e+00,1.766120842442408634e+00,1.766120842442408634e+00,4.480070876210622721e+00,4.480070876210622721e+00,4.078761394725818334e+00,3.233879157557591366e+00,4.220820330353890704e+00,8.866741239973462141e-03,-1.509256768680462268e-01
4.799999999999999822e-01,5.000000000000000000e+00,1.854693922024621688e+00,1.854693922024621688e+00,1.854693922024621688e+00,4.428653979110658057e+00,4.428653979110658057e+00,3.965901905210974299e+00,3.145306077975378312e+00,4.107026530098140782e+00,9.144854847523415167e-03,-1.502694797346901256e-01
5.000000000000000000e-01,5.000000000000000000e+00,1.942119005730118975e+00,1.942119005730118975e+00,1.942119005730118975e+00,4.371254185274866089e+00,4.371254185274866089e+00,3.854656040752734381e+00,3.057880994269881025e+00,3.994538719028730700e+00,9.415351170229298294e-03,-1.492980294462251944e-01
5.200000000000000178e-01,5.000000000000000000e+00,2.028291862823788261e+00,2.028291862823788261e+00,2.028291862823788261e+00,4.308642854683458090e+00,4.308642854683458090e+00,3.745140879360790098e+00,2.971708137176211739e+00,3.883508862722748756e+00,9.678328935736507307e-03,-1.480463122976952706e-01
5.400000000000000355e-01,5.000000000000000000e+00,2.113122347665306933e+00,2.113122347665306933e+00,2.113122347665306933e+00,4.241524242075941586e+00,4.241524242075941586e+00,3.637456728608288614e+00,2.886877652334693067e+00,3.774069334213788984e+00,9.933895835533661234e-03,-1.465465014410339828e-01
5.600000000000000533e-01,5.000000000000000000e+00,2.196533161329311756e+00,2.196533161329311756e+00,2.196533161329311756e+00,4.170540683200236742e+00,4.170540683200236742e+00,3.531688653318894477e+00,2.803466838670688244e+00,3.666334618465060036e+00,1.018216731363444545e-02,-1.448281324598000852e-01
5.799999999999999600e-01,5.000000000000000000e+00,2.278458709372209956e+00,2.278458709372209956e+00,2.278458709372209956e+00,4.096277402144912649e+00,4.096277402144912649e+00,3.427907872646999365e+00,2.721541290627790044e+00,3.560402885111773941e+00,1.042326546176012420e-02,-1.429182779265344705e-01
5.999999999999999778e-01,5.000000000000000000e+00,2.358844048690090567e+00,2.358844048690090567e+00,2.358844048690090567e+00,4.019266965894032317e+00,4.019266965894032317e+00,3.326173039636109774e+00,2.641155951309909433e+00,3.456357439097293316e+00,1.065731801275411443e-02,-1.408417174739374222e-01
6.199999999999999956e-01,5.000000000000000000e+00,2.437643916904935537e+00,2.437643916904935537e+00,2.437643916904935537e+00,3.939993410742238300e+00,3.939993410742238300e+00,3.226531414376090812e+00,2.562356083095064463e+00,3.354268058163584865e+00,1.088445742456676732e-02,-1.386211012120607267e-01
6.400000000000000133e-01,5.000000000000000000e+00,2.514821838179013724e+00,2.514821838179013724e+00,2.514821838179013724e+00,3.858896063703915580e+00,3.858896063703915580e+00,3.129019940359009766e+00,2.485178161820986276e+00,3.254192225530732063e+00,1.110482004771294259e-02,-1.362771052194353127e-01
6.600000000000000311e-01,5.000000000000000000e+00,2.590349299790552617e+00,2.590349299790552617e+00,2.590349299790552617e+00,3.776373080576942876e+00,3.776373080576942876e+00,3.033666232434186760e+00,2.409650700209447383e+00,3.156176265512652623e+00,1.131854536962954676e-02,-1.338285784480956475e-01
6.800000000000000488e-01,5.000000000000000000e+00,2.664204994208537070e+00,2.664204994208537070e+00,2.664204994208537070e+00,3.692784720899211948e+00,3.692784720899211948e+00,2.940489483799632708e+00,2.335795005791462930e+00,3.060256389265998411e+00,1.152577532984755924e-02,-1.312926807962133124e-01
7.000000000000000666e-01,5.000000000000000000e+00,2.736374121782078728e+00,2.736374121782078728e+00,2.736374121782078728e+00,3.608456378677090459e+00,3.608456378677090459e+00,2.849501298677997951e+00,2.263625878217921272e+00,2.966459657355157820e+00,1.172665370034562532e-02,-1.286850123775055699e-01
7.199999999999999734e-01,5.000000000000000000e+00,2.806847749511599766e+00,2.806847749511599766e+00,2.806847749511599766e+00,3.523681386476056776e+00,3.523681386476056776e+00,2.760706456666754960e+00,2.193152250488400234e+00,2.874804865336760162e+00,1.192132552587236646e-02,-1.260197341958776418e-01
7.399999999999999911e-01,5.000000000000000000e+00,2.875622221696555236e+00,2.875622221696555236e+00,2.875622221696555236e+00,3.438723609247777979e+00,3.438723609247777979e+00,2.674103614193266587e+00,2.124377778303444764e+00,2.785303358120268413e+00,1.210993661941436872e-02,-1.233096805464158202e-01
7.600000000000000089e-01,5.000000000000000000e+00,2.942698618559061341e+00,2.942698618559061341e+00,2.942698618559061341e+00,3.353819843125312783e+00,3.353819843125312783e+00,2.589685948023124240e+00,2.057301381440938659e+00,2.697959778445374823e+00,1.229263310834846461e-02,-1.205664635305988969e-01
7.800000000000000266e-01,5.000000000000000000e+00,3.008082259226013466e+00,3.008082259226013466e+00,3.008082259226013466e+00,3.269182033347601379e+00,3.269182033347601379e+00,2.507441745348197859e+00,1.991917740773986534e+00,2.612772754429992350e+00,1.246956102715238504e-02,-1.178005701089472612e-01
8.000000000000000444e-01,5.000000000000000000e+00,3.071782245715485082e+00,3.071782245715485082e+00,3.071782245715485082e+00,3.184999324473583027e+00,3.184999324473583027e+00,2.427354944607416520e+00,1.928217754284514918e+00,2.529735530782962982e+00,1.264086595285894739e-02,-1.150214521284052410e-01
8.200000000000000622e-01,5.000000000000000000e+00,3.133811044817728320e+00,3.133811044817728320e+00,3.133811044817728320e+00,3.101439955112166746e+00,3.101439955112166746e+00,2.349405630859420668e+00,1.866188955182271680e+00,2.448836547941334096e+00,1.280669267972741644e-02,-1.122376097616405305e-01
8.399999999999999689e-01,5.000000000000000000e+00,3.194184104988198047e+00,3.194184104988198047e+00,3.194184104988198047e+00,3.018653008523479286e+00,3.018653008523479286e+00,2.273570489225292590e+00,1.805815895011801953e+00,2.370059973081485083e+00,1.296718492987309138e-02,-1.094566687860654974e-01
8.599999999999999867e-01,5.000000000000000000e+00,3.252919505580913917e+00,3.252919505580913917e+00,3.252919505580913917e+00,2.936770029635800583e+00,2.936770029635800583e+00,2.199823219646693140e+00,1.747080494419086083e+00,2.293386186664988724e+00,1.312248509684410709e-02,-1.066854521151397728e-01
8.800000000000000044e-01,5.000000000000000000e+00,3.310037635946270207e+00,3.310037635946270207e+00,3.310037635946270207e+00,2.855906518267803840e+00,2.855906518267803840e+00,2.128134915955833151e+00,1.689962364053729793e+00,2.218792227912239401e+00,1.327273401936414875e-02,-1.039300459757703521e-01
9.000000000000000222e-01,5.000000000000000000e+00,3.365560902099142382e+00,3.365560902099142382e+00,3.365560902099142382e+00,2.776163307643615852e+00,2.776163307643615852e+00,2.058474412025923073e+00,1.634439097900857618e+00,2.146252202348236882e+00,1.341807078267276930e-02,-1.011958611049866841e-01
9.200000000000000400e-01,5.000000000000000000e+00,3.419513458831850539e+00,3.419513458831850539e+00,3.419513458831850539e+00,2.697627836635410503e+00,2.697627836635410503e+00,1.990808597561560367e+00,1.580486541168149461e+00,2.075737654334089299e+00,1.355863254509224319e-02,-9.848768931762101608e-02
9.400000000000000577e-01,5.000000000000000000e+00,3.471920965303080031e+00,3.471920965303080031e+00,3.471920965303080031e+00,2.620375323561465297e+00,2.620375323561465297e+00,1.925102705895959332e+00,1.528079034696919969e+00,2.007217907283549874e+00,1.369455438763270486e-02,-9.580975577522338194e-02
9.599999999999999645e-01,5.000000000000000000e+00,3.522810362279155338e+00,3.522810362279155338e+00,3.522810362279155338e+00,2.544469848803756484e+00,2.544469848803756484e+00,1.861320575984376280e+00,1.477189637720844662e+00,1.940660374065088289e+00,1.382596918461664014e-02,-9.316576726532865838e-02
9.799999999999999822e-01,5.000000000000000000e+00,3.572209669338861193e+00,3.572209669338861193e+00,3.572209669338861193e+00,2.469965352985292739e+00,2.469965352985292739e+00,1.799424890619117923e+00,1.427790330661138807e+00,1.876030839905472813e+00,1.395300749346063338e-02,-9.055895677981556924e-02
1.000000000000000000e+00,5.000000000000000000e+00,3.620147800478076494e+00,3.620147800478076494e+00,3.620147800478076494e+00,2.396906556960757495e+00,2.396906556960757495e+00,1.739377392739939410e+00,1.379852199521923506e+00,1.813293719939646387e+00,1.407579746189749174e-02,-8.799212466160441504e-02
1.020000000000000018e+00,5.000000000000000000e+00,3.666654396666516824e+00,3.666654396666516824e+00,3.666654396666516824e+00,2.325329809422026273e+00,2.325329809422026273e+00,1.681139081573446825e+00,1.333345603333483176e+00,1.752412293392842768e+00,1.419446475105637720e-02,-8.546767657045231670e-02
1.040000000000000036e+00,5.000000000000000000e+00,3.711759674016523736e+00,3.711759674016523736e+00,3.711759674016523736e+00,2.255263867500354458e+00,2.255263867500354458e+00,1.624670390205306569e+00,1.288240325983476264e+00,1.693348916233523571e+00,1.430913247294305669e-02,-8.298765850115991105e-02
1.060000000000000053e+00,5.000000000000000000e+00,3.755494286323667996e+00,3.755494286323667996e+00,3.755494286323667996e+00,2.186730615357206808e+00,2.186730615357206808e+00,1.569931346068877076e+00,1.244505713676332004e+00,1.636065213999014833e+00,1.441992114097763629e-02,-8.055378907111537812e-02
1.080000000000000071e+00,5.000000000000000000e+00,3.797889200831543022e+00,3.797889200831543022e+00,3.797889200831543022e+00,2.119745725393741953e+00,2.119745725393741953e+00,1.516881715722556923e+00,1.202110799168456978e+00,1.580522256368941614e+00,1.452694863235380086e-02,-7.816748927873860830e-02
1.100000000000000089e+00,5.000000000000000000e+00,3.838975586159000475e+00,3.838975586159000475e+00,3.838975586159000475e+00,2.054319266372865993e+00,2.054319266372865993e+00,1.465481135184983907e+00,1.161024413840999525e+00,1.526680714943940309e+00,1.463033016108228855e-02,-7.582990992003878217e-02
1.120000000000000107e+00,5.000000000000000000e+00,3.878784711407715413e+00,3.878784711407715413e+00,3.878784711407715413e+00,1.990456262435743584e+00,1.990456262435743584e+00,1.415689227001641015e+00,1.121215288592284587e+00,1.474501005578069401e+00,1.473017826067261372e-02,-7.354195683710096354e-02
1.140000000000000124e+00,5.000000000000000000e+00,3.917347855541814639e+00,3.917347855541814639e+00,3.917347855541814639e+00,1.928157206704955495e+00,1.928157206704955495e+00,1.367465705127862252e+00,1.082652144458185361e+00,1.423943416512201354e+00,1.482660277549155067e-02,-7.130431415983071175e-02
1.159999999999999920e+00,5.000000000000000000e+00,3.954696226199766240e+00,3.954696226199766240e+00,3.954696226199766240e+00,1.867418532897574757e+00,1.867418532897574757e+00,1.320770468631147443e+00,1.045303773800233760e+00,1.374968223461895400e+00,1.491971085991495444e-02,-6.911746569066291868e-02
1.179999999999999938e+00,5.000000000000000000e+00,3.990860887162201998e+00,3.990860887162201998e+00,3.990860887162201998e+00,1.808233048121780762e+00,1.808233048121780762e+00,1.275563685139634806e+00,1.009139112837798002e+00,1.327535792726296959e+00,1.500960698446177424e-02,-6.698171457112393756e-02
1.199999999999999956e+00,5.000000000000000000e+00,4.025872693758180354e+00,4.025872693758180354e+00,4.025872693758180354e+00,1.750590329798911604e+00,1.750590329798911604e+00,1.231805864893089408e+00,9.741273062418196460e-01,1.281606673304003463e+00,1.509639294816582551e-02,-6.489720135907976750e-02
1.219999999999999973e+00,5.000000000000000000e+00,4.059762235546935827e+00,4.059762235546935827e+00,4.059762235546935827e+00,1.694477089437766537e+00,1.694477089437766537e+00,1.189457926187460712e+00,9.402377644530641732e-01,1.237141678927111021e+00,1.518016789650262176e-02,-6.286392063615306447e-02
1.239999999999999991e+00,5.000000000000000000e+00,4.092559785662702510e+00,4.092559785662702510e+00,4.092559785662702510e+00,1.639877505788342793e+00,1.639877505788342793e+00,1.148481252943529762e+00,9.074402143372974905e-01,1.194101960855391553e+00,1.526102834424558456e-02,-6.088173625610737022e-02
1.260000000000000009e+00,5.000000000000000000e+00,4.124295256257040521e+00,4.124295256257040521e+00,4.124295256257040521e+00,1.586773529716920539e+00,1.586773529716920539e+00,1.108837745074119363e+00,8.757047437429594794e-01,1.152449072208367786e+00,1.533906820267859177e-02,-5.895039533692696815e-02
1.280000000000000027e+00,5.000000000000000000e+00,4.154998159516489764e+00,4.154998159516489764e+00,4.154998159516489764e+00,1.535145162972465505e+00,1.535145162972465505e+00,1.070489862272369752e+00,8.450018404835102359e-01,1.112145024553558459e+00,1.541437881064048644e-02,-5.706954109182920537e-02
1.300000000000000044e+00,5.000000000000000000e+00,4.184697573773584978e+00,4.184697573773584978e+00,4.184697573773584978e+00,1.484970712854768227e+00,1.484970712854768227e+00,1.033400661795493836e+00,8.153024262264150224e-01,1.073152337414057911e+00,1.548704896892206910e-02,-5.523872458748616682e-02
1.320000000000000062e+00,5.000000000000000000e+00,4.213422114266518470e+00,4.213422114266518470e+00,4.213422114266518470e+00,1.436227024646676398e+00,1.436227024646676398e+00,9.975338307738510490e-01,7.865778857334815299e-01,1.035434081307547105e+00,1.555716497757754155e-02,-5.345741551127373287e-02
1.340000000000000080e+00,5.000000000000000000e+00,4.241199908137226693e+00,4.241199908137226693e+00,4.241199908137226693e+00,1.388889693535398706e+00,1.388889693535398706e+00,9.628537135338997022e-01,7.588000918627733071e-01,9.989539148815215208e-01,1.562481067575062152e-02,-5.172501202337249221e-02
1.360000000000000098e+00,5.000000000000000000e+00,4.268058573289634339e+00,4.268058573289634339e+00,4.268058573289634339e+00,1.342933257620398724e+00,1.342933257620398724e+00,9.293253343853995485e-01,7.319414267103656613e-01,9.636761166657220601e-01,1.569006748365081930e-02,-5.004084976397343842e-02
1.380000000000000115e+00,5.000000000000000000e+00,4.294025200759377547e+00,4.294025200759377547e+00,4.294025200759377547e+00,1.298331373487142004e+00,1.298331373487142004e+00,8.969144162878318616e-01,7.059747992406224526e-01,9.295656119221643587e-01,1.575301444634790923e-02,-4.840421008068041681e-02
1.400000000000000133e+00,5.000000000000000000e+00,4.319126340273702347e+00,4.319126340273702347e+00,4.319126340273702347e+00,1.255056975716254186e+00,1.255056975716254186e+00,8.655873957782646011e-01,6.808736597262976531e-01,8.965879950355905015e-01,1.581372827908260337e-02,-4.681432753640841354e-02
1.419999999999999929e+00,5.000000000000000000e+00,4.343387988705620373e+00,4.343387988705620373e+00,4.343387988705620373e+00,1.213082421595888416e+00,1.213082421595888416e+00,8.353114345125974838e-01,6.566120112943796272e-01,8.647095478523980638e-01,1.587228341381906327e-02,-4.527039675361964333e-02
1.439999999999999947e+00,5.000000000000000000e+00,4.366835581149834056e+00,4.366835581149834056e+00,4.366835581149834056e+00,1.172379622210701910e+00,1.172379622210701910e+00,8.060544277440235827e-01,6.331644188501659443e-01,8.338972543438621932e-01,1.592875204679038148e-02,-4.377157864662892944e-02
1.459999999999999964e+00,5.000000000000000000e+00,4.389493984369700286e+00,4.389493984369700286e+00,4.389493984369700286e+00,1.132920160993298175e+00,1.132920160993298175e+00,7.777850100366636710e-01,6.105060156302997143e-01,8.041188119397107981e-01,1.598320418681149421e-02,-4.231700608985866641e-02
1.479999999999999982e+00,5.000000000000000000e+00,4.411387492384555742e+00,4.411387492384555742e+00,4.411387492384555742e+00,1.094675400742792570e+00,1.094675400742792570e+00,7.504725584882420142e-01,5.886125076154442581e-01,7.753426398504806860e-01,1.603570770415569877e-02,-4.090578906639445039e-02
1.500000000000000000e+00,5.000000000000000000e+00,4.432539823985353067e+00,4.432539823985353067e+00,4.432539823985353067e+00,1.057616580039868470e+00,1.057616580039868470e+00,7.240871937135506808e-01,5.674601760146469331e-01,7.475378846716141945e-01,1.608632837981062783e-02,-3.953701933787413109e-02
1.520000000000000018e+00,5.000000000000000000e+00,4.452974121983710454e+00,4.452974121983710454e+00,4.452974121983710454e+00,1.021714899917865571e+00,1.021714899917865571e+00,6.985997788198404779e-01,5.470258780162895462e-01,7.206744235386015607e-01,1.613512995494788618e-02,-3.820977467370895858e-02
1.540000000000000036e+00,5.000000000000000000e+00,4.472712954015404918e+00,4.472712954015404918e+00,4.472712954015404918e+00,9.869416015847156665e-01,9.869416015847156665e-01,6.739819165863667472e-01,5.272870459845950819e-01,6.947228650806877015e-01,1.618217418045728856e-02,-3.692312267477824983e-02
1.560000000000000053e+00,5.000000000000000000e+00,4.491778314734014899e+00,4.491778314734014899e+00,4.491778314734014899e+00,9.532680359305160112e-01,9.532680359305160112e-01,6.502059450427192244e-01,5.082216852659851014e-01,6.696545484004358118e-01,1.622752086641196523e-02,-3.567612422412861500e-02
1.580000000000000071e+00,5.000000000000000000e+00,4.510191629244013178e+00,4.510191629244013178e+00,4.510191629244013178e+00,9.206657254999032203e-01,9.206657254999032203e-01,6.272449316243881023e-01,4.898083707559868216e-01,6.454415402878010966e-01,1.627122793134484074e-02,-3.446783659475780026e-02
1.600000000000000089e+00,5.000000000000000000e+00,4.527973757635149532e+00,4.527973757635149532e+00,4.527973757635149532e+00,8.891064195568152417e-01,8.891064195568152417e-01,6.050726660690235459e-01,4.720262423648504679e-01,6.220566308601033212e-01,1.631335145122985580e-02,-3.329731624230960335e-02
1.620000000000000107e+00,5.000000000000000000e+00,4.545145000491578102e+00,4.545145000491578102e+00,4.545145000491578102e+00,8.585621428214368356e-01,8.585621428214368356e-01,5.836636522030307361e-01,4.548549995084218978e-01,5.994733278033601565e-01,1.635394570807323367e-02,-3.216362130840262623e-02
1.640000000000000124e+00,5.000000000000000000e+00,4.561725105259874624e+00,4.561725105259874624e+00,4.561725105259874624e+00,8.290052384148275388e-01,8.290052384148275388e-01,5.629930987553435351e-01,4.382748947401253758e-01,5.776658493756958723e-01,1.639306323803095891e-02,-3.106581385838326492e-02
1.660000000000000142e+00,5.000000000000000000e+00,4.577733273369988254e+00,4.577733273369988254e+00,4.577733273369988254e+00,8.004084055056905900e-01,8.004084055056905900e-01,5.430369093234579392e-01,4.222667266300117461e-01,5.566091163199592406e-01,1.643075487897861092e-02,-3.000296187547995402e-02
1.679999999999999938e+00,5.000000000000000000e+00,4.593188168012302341e+00,4.593188168012302341e+00,4.593188168012302341e+00,7.727447321157125959e-01,7.727447321157125959e-01,5.237716716059112043e-01,4.068118319876976585e-01,5.362787428201148954e-01,1.646706981746879142e-02,-2.897414103167255534e-02
1.699999999999999956e+00,5.000000000000000000e+00,4.608107922482395757e+00,4.608107922482395757e+00,4.608107922482395757e+00,7.459877235046765698e-01,7.459877235046765698e-01,5.051746460053525567e-01,3.918920775176042426e-01,5.166510266243760086e-01,1.650205563501973283e-02,-2.797843625404320550e-02
1.719999999999999973e+00,5.000000000000000000e+00,4.622510149012874159e+00,4.622510149012874159e+00,4.622510149012874159e+00,7.201113265239196259e-01,7.201113265239196259e-01,4.872237536971068539e-01,3.774898509871258412e-01,4.977029384473574125e-01,1.653575835368624805e-02,-2.701494310393676504e-02
1.739999999999999991e+00,5.000000000000000000e+00,4.636411948018803741e+00,4.636411948018803741e+00,4.636411948018803741e+00,6.950899502964863474e-01,6.950899502964863474e-01,4.698975642495869520e-01,3.635880519811962586e-01,4.794121107536498116e-01,1.656822248087114202e-02,-2.608276898493398083e-02
1.760000000000000009e+00,5.000000000000000000e+00,4.649829917689890735e+00,4.649829917689890735e+00,4.649829917689890735e+00,6.708984835543431169e-01,6.708984835543431169e-01,4.531752828750540973e-01,3.501700823101092652e-01,4.617568260161192817e-01,1.659949105334152658e-02,-2.518103419440671786e-02
1.780000000000000027e+00,5.000000000000000000e+00,4.662780163868633032e+00,4.662780163868633032e+00,4.662780163868633032e+00,6.475123089371060958e-01,6.475123089371060958e-01,4.370367373819729617e-01,3.372198361313669679e-01,4.447160045338387491e-01,1.662960568042019457e-02,-2.430887283228602355e-02
1.800000000000000044e+00,5.000000000000000000e+00,4.675278310159288075e+00,4.675278310159288075e+00,4.675278310159288075e+00,6.249073145327505019e-01,6.249073145327505019e-01,4.214623648935496569e-01,3.247216898407119245e-01,4.282691918868360426e-01,1.665860658632749292e-02,-2.346543357961388201e-02
1.820000000000000062e+00,5.000000000000000000e+00,4.687339508217659656e+00,4.687339508217659656e+00,4.687339508217659656e+00,6.030599029185637061e-01,6.030599029185637061e-01,4.064331983908820445e-01,3.126604917823403440e-01,4.123965460977041531e-01,1.668653265165379387e-02,-2.264988035847593020e-02
1.840000000000000080e+00,5.000000000000000000e+00,4.698978448176460709e+00,4.698978448176460709e+00,4.698978448176460709e+00,5.819469979400589965e-01,5.819469979400589965e-01,3.919308531335171097e-01,3.010215518235392906e-01,3.970788245635722413e-01,1.671342145394707351e-02,-2.186139288400219816e-02
1.860000000000000098e+00,5.000000000000000000e+00,4.710209369165391458e+00,4.710209369165391458e+00,4.710209369165391458e+00,5.615460494465545072e-01,5.615460494465545072e-01,3.779375130050143250e-01,2.897906308346085424e-01,3.822973708158948769e-01,1.673930930740389830e-02,-2.109916711828446409e-02
1.880000000000000115e+00,5.000000000000000000e+00,4.721046069889082375e+00,4.721046069889082375e+00,4.721046069889082375e+00,5.418350361845312158e-01,5.418350361845312158e-01,3.644359168263218707e-01,2.789539301109176250e-01,3.680341011599528311e-01,1.676423130165567363e-02,-2.036241563528663756e-02
