t_s,x_ref_cm,x_meas_cm,x_meas_raw_cm,x_true_cm,v_true_cmps,v_obs_cmps,v_cmd_cmps,err_cm,p_term,i_term,d_term
5.419999999999999929e+00,5.000000000000000000e+00,5.220082083327030276e+00,5.220082083327030276e+00,5.220082083327030276e+00,-6.504542600738616454e-02,-6.504542600738616454e-02,-6.158162402660718321e-02,-2.200820833270302757e-01,-4.427659836943558247e-01,3.745497052375871827e-01,6.634654430161458782e-03
5.440000000000000391e+00,5.000000000000000000e+00,5.218788826336160369e+00,5.218788826336160369e+00,5.218788826336160369e+00,-6.466284954348847092e-02,-6.466284954348847092e-02,-6.121966136840917283e-02,-2.187888263361603691e-01,-4.401641666540605513e-01,3.723488844043169044e-01,6.595620881334475841e-03
5.459999999999999964e+00,5.000000000000000000e+00,5.217503175371521529e+00,5.217503175371521529e+00,5.217503175371521529e+00,-6.428254823195227174e-02,-6.428254823195227174e-02,-6.085983642812642369e-02,-2.175031753715215288e-01,-4.375776526723207382e-01,3.701609961409553229e-01,6.556820103238992538e-03
5.480000000000000426e+00,5.000000000000000000e+00,5.216225085231672942e+00,5.216225085231672942e+00,5.216225085231672942e+00,-6.390450699241478905e-02,-6.390450699241478905e-02,-6.050213583657737537e-02,-2.162250852316729421e-01,-4.350063507430430576e-01,3.679859643872401276e-01,6.518250519225555518e-03
5.500000000000000000e+00,5.000000000000000000e+00,5.214954511013099037e+00,5.214954511013099037e+00,5.214954511013099037e+00,-6.352871092869248615e-02,-6.352871092869248615e-02,-6.014654635519173925e-02,-2.149545110130990366e-01,-4.324501704633458843e-01,3.658237135349233782e-01,6.479910573230768592e-03
5.520000000000000462e+00,5.000000000000000000e+00,5.213691408106638114e+00,5.213691408106638114e+00,5.213691408106638114e+00,-6.315514532305156747e-02,-6.315514532305156747e-02,-5.979305487228328553e-02,-2.136914081066381144e-01,-4.299090220261980733e-01,3.636741684247923878e-01,6.441798729122396455e-03
5.540000000000000036e+00,5.000000000000000000e+00,5.212435732194024673e+00,5.212435732194024673e+00,5.212435732194024673e+00,-6.278379563069372282e-02,-6.278379563069372282e-02,-5.944164839947314871e-02,-2.124357321940246734e-01,-4.273828162132762287e-01,3.615372543437260222e-01,6.403913470077061271e-03
5.560000000000000497e+00,5.000000000000000000e+00,5.211187439244535646e+00,5.211187439244535646e+00,5.211187439244535646e+00,-6.241464747445329975e-02,-6.241464747445329975e-02,-5.909231406828949207e-02,-2.111874392445356463e-01,-4.248714643880493469e-01,3.594128970217857488e-01,6.366253297974104261e-03
5.580000000000000071e+00,5.000000000000000000e+00,5.209946485511741443e+00,5.209946485511741443e+00,5.209946485511741443e+00,-6.204768663969952025e-02,-6.204768663969952025e-02,-5.874503912691549784e-02,-2.099464855117414430e-01,-4.223748784890712926e-01,3.573010226293403813e-01,6.328816732815413515e-03
5.600000000000000533e+00,5.000000000000000000e+00,5.208712827530352918e+00,5.208712827530352918e+00,5.208712827530352918e+00,-6.168289906943934947e-02,-6.168289906943934947e-02,-5.839981093709782634e-02,-2.087128275303529179e-01,-4.198929710234828860e-01,3.552015577742229646e-01,6.291602312162094222e-03
5.620000000000000107e+00,5.000000000000000000e+00,5.207486422113160707e+00,5.207486422113160707e+00,5.207486422113160707e+00,-6.132027085961443136e-02,-6.132027085961443136e-02,-5.805661697119016834e-02,-2.074864221131607067e-01,-4.174256550607058358e-01,3.531144294989194132e-01,6.254608590596253369e-03
5.639999999999999680e+00,5.000000000000000000e+00,5.206267226348068711e+00,5.206267226348068711e+00,5.206267226348068711e+00,-6.095978825458578387e-02,-6.095978825458578387e-02,-5.771544480932792875e-02,-2.062672263480687107e-01,-4.149728442263214134e-01,3.510395652777877906e-01,6.217834139205694055e-03
5.660000000000000142e+00,5.000000000000000000e+00,5.205055197595212846e+00,5.205055197595212846e+00,5.205055197595212846e+00,-6.060143764280203488e-02,-6.060143764280203488e-02,-5.737628213674832167e-02,-2.050551975952128458e-01,-4.125344526961374214e-01,3.489768930143071213e-01,6.181277545081980199e-03
5.679999999999999716e+00,5.000000000000000000e+00,5.203850293484159728e+00,5.203850293484159728e+00,5.203850293484159728e+00,-6.024520555264478022e-02,-6.024520555264478022e-02,-5.703911674122949527e-02,-2.038502934841597281e-01,-4.101103951904256917e-01,3.469263410383550128e-01,6.144937410841183612e-03
5.700000000000000178e+00,5.000000000000000000e+00,5.202652471911190624e+00,5.202652471911190624e+00,5.202652471911190624e+00,-5.989107864844405577e-02,-5.989107864844405577e-02,-5.670393651063752871e-02,-2.026524719111906236e-01,-4.077005869683194561e-01,3.448878381035134222e-01,6.108812354168505210e-03
5.719999999999999751e+00,5.000000000000000000e+00,5.201461691036657342e+00,5.201461691036657342e+00,5.201461691036657342e+00,-5.953904372666046080e-02,-5.953904372666046080e-02,-5.637072943060812691e-02,-2.014616910366573421e-01,-4.053049438223812473e-01,3.428613133844015115e-01,6.072901007371610607e-03
5.740000000000000213e+00,5.000000000000000000e+00,5.200277909282412736e+00,5.200277909282412736e+00,5.200277909282412736e+00,-5.918908771222638338e-02,-5.918908771222638338e-02,-5.603948358231970739e-02,-2.002779092824127360e-01,-4.029233820733146842e-01,3.408466964740349270e-01,6.037202016960049877e-03
5.759999999999999787e+00,5.000000000000000000e+00,5.199101085329312255e+00,5.199101085329312255e+00,5.199101085329312255e+00,-5.884119765504131766e-02,-5.884119765504131766e-02,-5.571018714037574704e-02,-1.991010853293122551e-01,-4.005558185648254721e-01,3.388439173812107796e-01,6.001714043238943683e-03
5.780000000000000249e+00,5.000000000000000000e+00,5.197931178114780337e+00,5.197931178114780337e+00,5.197931178114780337e+00,-5.849536072661606911e-02,-5.849536072661606911e-02,-5.538282837078886689e-02,-1.979311781147803373e-01,-3.982021706586245102e-01,3.368529065279176615e-01,5.966435759917981807e-03
5.799999999999999822e+00,5.000000000000000000e+00,5.196768146830443413e+00,5.196768146830443413e+00,5.196768146830443413e+00,-5.815156421685949845e-02,-5.815156421685949845e-02,-5.505739562905034856e-02,-1.967681468304434134e-01,-3.958623562295606746e-01,3.348735947467698648e-01,5.931365853740463816e-03
5.820000000000000284e+00,5.000000000000000000e+00,5.195611950919823308e+00,5.195611950919823308e+00,5.195611950919823308e+00,-5.780979553100332180e-02,-5.780979553100332180e-02,-5.473387735829769729e-02,-1.956119509198233075e-01,-3.935362936608868267e-01,3.329059132784654151e-01,5.896503024123710829e-03
5.839999999999999858e+00,5.000000000000000000e+00,5.194462550076090146e+00,5.194462550076090146e+00,5.194462550076090146e+00,-5.747004218665925646e-02,-5.747004218665925646e-02,-5.441226208756266142e-02,-1.944625500760901460e-01,-3.912239018396466150e-01,3.309497937692671976e-01,5.861845982816756007e-03
5.860000000000000320e+00,5.000000000000000000e+00,5.193319904239870333e+00,5.193319904239870333e+00,5.193319904239870333e+00,-5.713229181100358545e-02,-5.713229181100358545e-02,-5.409253843010253249e-02,-1.933199042398703327e-01,-3.889251001521802920e-01,3.290051682685062873e-01,5.827393453571471336e-03
5.879999999999999893e+00,5.000000000000000000e+00,5.192183973597108704e+00,5.192183973597108704e+00,5.192183973597108704e+00,-5.679653213808355527e-02,-5.679653213808355527e-02,-5.377469508180331842e-02,-1.921839735971087038e-01,-3.866398084797406653e-01,3.270719692261075950e-01,5.793144171829750153e-03
5.900000000000000355e+00,5.000000000000000000e+00,5.191054718576983973e+00,5.191054718576983973e+00,5.191054718576983973e+00,-5.646275100624096460e-02,-5.646275100624096460e-02,-5.345872081965764161e-02,-1.910547185769839729e-01,-3.843679471942174075e-01,3.251501294901364969e-01,5.759096884423268135e-03
5.919999999999999929e+00,5.000000000000000000e+00,5.189932099849871250e+00,5.189932099849871250e+00,5.189932099849871250e+00,-5.613093635564865569e-02,-5.613093635564865569e-02,-5.314460450031789629e-02,-1.899320998498712498e-01,-3.821094371539679457e-01,3.232395823043666683e-01,5.725250349283383770e-03
5.940000000000000391e+00,5.000000000000000000e+00,5.188816078325352521e+00,5.188816078325352521e+00,5.188816078325352521e+00,-5.580107622595449623e-02,-5.580107622595449623e-02,-5.283233505870708890e-02,-1.888160783253525210e-01,-3.798641996997424997e-01,3.213402613058679580e-01,5.691603335167452760e-03
5.959999999999999964e+00,5.000000000000000000e+00,5.187706615150271539e+00,5.187706615150271539e+00,5.187706615150271539e+00,-5.547315875402857727e-02,-5.547315875402857727e-02,-5.252190150669532043e-02,-1.877066151502715385e-01,-3.776321566507050420e-01,3.194521005226144128e-01,5.658154621395310516e-03
5.980000000000000426e+00,5.000000000000000000e+00,5.186603671706835783e+00,5.186603671706835783e+00,5.186603671706835783e+00,-5.514717217180904046e-02,-5.514717217180904046e-02,-5.221329293183320924e-02,-1.866036717068357831e-01,-3.754132303005430771e-01,3.175750343711116752e-01,5.624902997598190887e-03
6.000000000000000000e+00,5.000000000000000000e+00,5.185507209610751289e+00,5.185507209610751289e+00,5.185507209610751289e+00,-5.482310480424372467e-02,-5.482310480424372467e-02,-5.190649849615588951e-02,-1.855072096107512891e-01,-3.732073434136715662e-01,3.157089976540433107e-01,5.591847263472366804e-03
6.020000000000000462e+00,5.000000000000000000e+00,5.184417190709404544e+00,5.184417190709404544e+00,5.184417190709404544e+00,-5.450094506732029026e-02,-5.450094506732029026e-02,-5.160150743500939441e-02,-1.844171907094045437e-01,-3.710144192215025782e-01,3.138539255579357867e-01,5.558986228557397970e-03
6.040000000000000036e+00,5.000000000000000000e+00,5.183333577080080801e+00,5.183333577080080801e+00,5.183333577080080801e+00,-5.418068146618396780e-02,-5.418068146618396780e-02,-5.129830905595707258e-02,-1.833335770800808007e-01,-3.688343814188090874e-01,3.120097536508417146e-01,5.526318712010296758e-03
6.060000000000000497e+00,5.000000000000000000e+00,5.182256331028214369e+00,5.182256331028214369e+00,5.182256331028214369e+00,-5.386230259333835840e-02,-5.386230259333835840e-02,-5.099689273772786691e-02,-1.822563310282143689e-01,-3.666671541601616013e-01,3.101764178800409111e-01,5.493843542392822486e-03
6.080000000000000071e+00,5.000000000000000000e+00,5.181185415085676205e+00,5.181185415085676205e+00,5.181185415085676205e+00,-5.354579712692405374e-02,-5.354579712692405374e-02,-5.069724792919533263e-02,-1.811854150856762047e-01,-3.645126620564287379e-01,3.083538545697587785e-01,5.461559557474623267e-03
6.100000000000000533e+00,5.000000000000000000e+00,5.180120792009094366e+00,5.180120792009094366e+00,5.180120792009094366e+00,-5.323115382907274429e-02,-5.323115382907274429e-02,-5.039936414841092449e-02,-1.801207920090943659e-01,-3.623708301713524094e-01,3.065420004189020053e-01,5.429465604039483001e-03
6.120000000000000107e+00,5.000000000000000000e+00,5.179062424778207330e+00,5.179062424778207330e+00,5.179062424778207330e+00,-5.291836154433319367e-02,-5.291836154433319367e-02,-5.010323098167725198e-02,-1.790624247782073297e-01,-3.602415840181887319e-01,3.047407924988110861e-01,5.397560537700396392e-03
6.140000000000000568e+00,5.000000000000000000e+00,5.178010276594243955e+00,5.178010276594243955e+00,5.178010276594243955e+00,-5.260740919816635913e-02,-5.260740919816635913e-02,-4.980883808266483442e-02,-1.780102765942439547e-01,-3.581248495564146594e-01,3.029501682510289950e-01,5.365843222720831709e-03
6.160000000000000142e+00,5.000000000000000000e+00,5.176964310878333642e+00,5.176964310878333642e+00,5.176964310878333642e+00,-5.229828579550489104e-02,-5.229828579550489104e-02,-4.951617517155169901e-02,-1.769643108783336416e-01,-3.560205531884879093e-01,3.011700654850865688e-01,5.334312531849644962e-03
6.179999999999999716e+00,5.000000000000000000e+00,5.175924491269945804e+00,5.175924491269945804e+00,5.175924491269945804e+00,-5.199098041937479098e-02,-5.199098041937479098e-02,-4.922523203420385574e-02,-1.759244912699458041e-01,-3.539286217566672832e-01,2.994004223763032102e-01,5.302967346160220724e-03
6.200000000000000178e+00,5.000000000000000000e+00,5.174890781625354208e+00,5.174890781625354208e+00,5.174890781625354208e+00,-5.168548222957670968e-02,-5.168548222957670968e-02,-4.893599852139395023e-02,-1.748907816253542080e-01,-3.518489825398916082e-01,2.976411774636037455e-01,5.271806554893910743e-03
6.219999999999999751e+00,5.000000000000000000e+00,5.173863146016126180e+00,5.173863146016126180e+00,5.173863146016126180e+00,-5.138178046142354710e-02,-5.138178046142354710e-02,-4.864846454804507003e-02,-1.738631460161261799e-01,-3.497815632507084160e-01,2.958922696473502145e-01,5.240829055313131479e-03
6.240000000000000213e+00,5.000000000000000000e+00,5.172841548727635796e+00,5.172841548727635796e+00,5.172841548727635796e+00,-5.107986442453141263e-02,-5.107986442453141263e-02,-4.836262009250220234e-02,-1.728415487276357965e-01,-3.477262920322523598e-01,2.941536381871889261e-01,5.210033752561234015e-03
6.259999999999999787e+00,5.000000000000000000e+00,5.171825954257602831e+00,5.171825954257602831e+00,5.171825954257602831e+00,-5.077972350166132937e-02,-5.077972350166132937e-02,-4.807845519583059390e-02,-1.718259542576028309e-01,-3.456830974552715929e-01,2.924252226999125570e-01,5.179419559528438549e-03
6.280000000000000249e+00,5.000000000000000000e+00,5.170816327314650351e+00,5.170816327314650351e+00,5.170816327314650351e+00,-5.048134714761017688e-02,-5.048134714761017688e-02,-4.779595996114979067e-02,-1.708163273146503514e-01,-3.436519085152056618e-01,2.907069631573365176e-01,5.148985396719355304e-03
6.299999999999999822e+00,5.000000000000000000e+00,5.169812632816887188e+00,5.169812632816887188e+00,5.169812632816887188e+00,-5.018472488814700039e-02,-5.018472488814700039e-02,-4.751512455297840498e-02,-1.698126328168871879e-01,-3.416326546293007027e-01,2.889987998841900274e-01,5.118730192132267716e-03
6.320000000000000284e+00,5.000000000000000000e+00,5.168814835890507275e+00,5.168814835890507275e+00,5.168814835890507275e+00,-4.988984631899388844e-02,-4.988984631899388844e-02,-4.723593919661586704e-02,-1.688148358905072755e-01,-3.396252656337743758e-01,2.873006735560211800e-01,5.088652881137332301e-03
6.339999999999999858e+00,5.000000000000000000e+00,5.167822901868410312e+00,5.167822901868410312e+00,5.167822901868410312e+00,-4.959670110484774158e-02,-4.959670110484774158e-02,-4.695839417753244066e-02,-1.678229018684103124e-01,-3.376296717810145509e-01,2.856125251971161072e-01,5.058752406366001306e-03
6.360000000000000320e+00,5.000000000000000000e+00,5.166836796288841072e+00,5.166836796288841072e+00,5.166836796288841072e+00,-4.930527897844166202e-02,-4.930527897844166202e-02,-4.668247984078695983e-02,-1.668367962888410716e-01,-3.356458037368206249e-01,2.839342961784320218e-01,5.029027717601645790e-03
6.379999999999999893e+00,5.000000000000000000e+00,5.165856484894048251e+00,5.165856484894048251e+00,5.165856484894048251e+00,-4.901556973964384806e-02,-4.901556973964384806e-02,-4.640818659046349465e-02,-1.658564848940482506e-01,-3.336735925776821432e-01,2.822659282155436378e-01,4.999477771675013386e-03
6.400000000000000355e+00,5.000000000000000000e+00,5.164881933628956645e+00,5.164881933628956645e+00,5.164881933628956645e+00,-4.872756325459262627e-02,-4.872756325459262627e-02,-4.613550488913162329e-02,-1.648819336289566451e-01,-3.317129697880965011e-01,2.806073633666031353e-01,4.970101532361740834e-03
6.419999999999999929e+00,5.000000000000000000e+00,5.163913108639859750e+00,5.163913108639859750e+00,5.163913108639859750e+00,-4.844124945486427691e-02,-4.844124945486427691e-02,-4.586442525730910491e-02,-1.639131086398597503e-01,-3.297638672579132901e-01,2.789585440303135599e-01,4.940897970290627009e-03
6.440000000000000391e+00,5.000000000000000000e+00,5.162949976273126573e+00,5.162949976273126573e+00,5.162949976273126573e+00,-4.815661833667342351e-02,-4.815661833667342351e-02,-4.559493827295572899e-02,-1.629499762731265733e-01,-3.278262172797195007e-01,2.773194129439149891e-01,4.911866062848780842e-03
6.459999999999999964e+00,5.000000000000000000e+00,5.161992503073924432e+00,5.161992503073924432e+00,5.161992503073924432e+00,-4.787365996010362751e-02,-4.787365996010362751e-02,-4.532703457097549127e-02,-1.619925030739244320e-01,-3.258999525462531466e-01,2.756899131811837433e-01,4.883004794093911971e-03
6.480000000000000426e+00,5.000000000000000000e+00,5.161040655784956854e+00,5.161040655784956854e+00,5.161040655784956854e+00,-4.759236444836680707e-02,-4.759236444836680707e-02,-4.506070484273543703e-02,-1.610406557849568543e-01,-3.239850061478488641e-01,2.740699881504444768e-01,4.854313154668950248e-03
6.500000000000000000e+00,5.000000000000000000e+00,5.160094401345214798e+00,5.160094401345214798e+00,5.160094401345214798e+00,-4.731272198709004367e-02,-4.731272198709004367e-02,-4.479593983559915227e-02,-1.600944013452147985e-01,-3.220813115699137086e-01,2.724595815925949238e-01,4.825790141719631630e-03
6.520000000000000462e+00,5.000000000000000000e+00,5.159153706888742086e+00,5.159153706888742086e+00,5.159153706888742086e+00,-4.703472282362803486e-02,-4.703472282362803486e-02,-4.453273035246996941e-02,-1.591537068887420858e-01,-3.201888026904295970e-01,2.708586375791428025e-01,4.797434758816825941e-03
6.540000000000000036e+00,5.000000000000000000e+00,5.158218539743414155e+00,5.158218539743414155e+00,5.158218539743414155e+00,-4.675835726640002743e-02,-4.675835726640002743e-02,-4.427106725134794668e-02,-1.582185397434141549e-01,-3.183074137774841716e-01,2.692671005102553750e-01,4.769246015880847407e-03
6.560000000000000497e+00,5.000000000000000000e+00,5.157288867429729251e+00,5.157288867429729251e+00,5.157288867429729251e+00,-4.648361568424988488e-02,-4.648361568424988488e-02,-4.401094144489860194e-02,-1.572888674297292511e-01,-3.164370794868283099e-01,2.676849151128212201e-01,4.741222929108489595e-03
6.580000000000000071e+00,5.000000000000000000e+00,5.156364657659612938e+00,5.156364657659612938e+00,5.156364657659612938e+00,-4.621048850582802625e-02,-4.621048850582802625e-02,-4.375234390003126389e-02,-1.563646576596129378e-01,-3.145777348594585021e-01,2.661120264385239409e-01,4.713364520903298195e-03
6.600000000000000533e+00,5.000000000000000000e+00,5.155445878335233267e+00,5.155445878335233267e+00,5.155445878335233267e+00,-4.593896621899435512e-02,-4.593896621899435512e-02,-4.349526563749128716e-02,-1.554458783352332674e-01,-3.127293153192258757e-01,2.645483798619278071e-01,4.685669819806778831e-03
6.620000000000000107e+00,5.000000000000000000e+00,5.154532497547828385e+00,5.154532497547828385e+00,5.154532497547828385e+00,-4.566903937024059668e-02,-4.566903937024059668e-02,-4.323969773145678458e-02,-1.545324975478283847e-01,-3.108917566704665347e-01,2.629939210785754988e-01,4.658137860434251321e-03
6.640000000000000568e+00,5.000000000000000000e+00,5.153624483576545678e+00,5.153624483576545678e+00,5.153624483576545678e+00,-4.540069856413136290e-02,-4.540069856413136290e-02,-4.298563130914823810e-02,-1.536244835765456784e-01,-3.090649950956567693e-01,2.614485961030972305e-01,4.630767683411299816e-03
6.660000000000000142e+00,5.000000000000000000e+00,5.152721804887290702e+00,5.152721804887290702e+00,5.152721804887290702e+00,-4.513393446276298820e-02,-4.513393446276298820e-02,-4.273305755044763676e-02,-1.527218048872907019e-01,-3.072489671530913569e-01,2.599123512673317538e-01,4.603558335311968945e-03
6.679999999999999716e+00,5.000000000000000000e+00,5.151824430131585864e+00,5.151824430131585864e+00,5.151824430131585864e+00,-4.486873778523885886e-02,-4.486873778523885886e-02,-4.248196768752170865e-02,-1.518244301315858635e-01,-3.054436097745814038e-01,2.583851332184588512e-01,4.576508868600843126e-03
6.700000000000000178e+00,5.000000000000000000e+00,5.150932328145442440e+00,5.150932328145442440e+00,5.150932328145442440e+00,-4.460509930716006349e-02,-4.460509930716006349e-02,-4.223235300445089130e-02,-1.509323281454424404e-01,-3.036488602631717271e-01,2.568668889171429881e-01,4.549618341577847669e-03
6.719999999999999751e+00,5.000000000000000000e+00,5.150045467948239697e+00,5.150045467948239697e+00,5.150045467948239697e+00,-4.434300986013172546e-02,-4.434300986013172546e-02,-4.198420483687669014e-02,-1.500454679482396969e-01,-3.018646562908848807e-01,2.553575656356885659e-01,4.522885818319628132e-03
6.740000000000000213e+00,5.000000000000000000e+00,5.149163818741613774e+00,5.149163818741613774e+00,5.149163818741613774e+00,-4.408246033128308816e-02,-4.408246033128308816e-02,-4.173751457164537326e-02,-1.491638187416137740e-01,-3.000909358964793938e-01,2.538571109562061667e-01,4.496310368627854694e-03
6.759999999999999787e+00,5.000000000000000000e+00,5.148287349908358124e+00,5.148287349908358124e+00,5.148287349908358124e+00,-4.382344166280069397e-02,-4.382344166280069397e-02,-4.149227364645915322e-02,-1.482873499083581237e-01,-2.983276374832275479e-01,2.523654727687900112e-01,4.469891067978382614e-03
6.780000000000000249e+00,5.000000000000000000e+00,5.147416031011328386e+00,5.147416031011328386e+00,5.147416031011328386e+00,-4.356594485147477491e-02,-4.356594485147477491e-02,-4.124847354954149642e-02,-1.474160310113283856e-01,-2.965746998167162474e-01,2.508825992697064078e-01,4.443626997468343165e-03
6.799999999999999822e+00,5.000000000000000000e+00,5.146549831792363250e+00,5.146549831792363250e+00,5.146549831792363250e+00,-4.330996094825641241e-02,-4.330996094825641241e-02,-4.100610581929118453e-02,-1.465498317923632499e-01,-2.948320620226567712e-01,2.494084389595931373e-01,4.417517243772447685e-03
6.820000000000000284e+00,5.000000000000000000e+00,5.145688722171207097e+00,5.145688722171207097e+00,5.145688722171207097e+00,-4.305548105782763119e-02,-4.305548105782763119e-02,-4.076516204396858634e-02,-1.456887221712070968e-01,-2.930996635847264997e-01,2.479429406416694959e-01,4.391560899088416646e-03
6.839999999999999858e+00,5.000000000000000000e+00,5.144832672244443295e+00,5.144832672244443295e+00,5.144832672244443295e+00,-4.280249633818093702e-02,-4.280249633818093702e-02,-4.052563386136066176e-02,-1.448326722444432946e-01,-2.913774443424141936e-01,2.464860534199574127e-01,4.365757061096120842e-03
6.860000000000000320e+00,5.000000000000000000e+00,5.143981652284439043e+00,5.143981652284439043e+00,5.143981652284439043e+00,-4.255099800020890888e-02,-4.255099800020890888e-02,-4.028751295846062785e-02,-1.439816522844390434e-01,-2.896653444888865891e-01,2.450377266975129753e-01,4.340104832912987723e-03
6.879999999999999893e+00,5.000000000000000000e+00,5.143135632738292884e+00,5.143135632738292884e+00,5.143135632738292884e+00,-4.230097730730442152e-02,-4.230097730730442152e-02,-4.005079107116403525e-02,-1.431356327382928839e-01,-2.879633045688780868e-01,2.435979101746685860e-01,4.314603323045468168e-03
6.900000000000000355e+00,5.000000000000000000e+00,5.142294584226793752e+00,5.142294584226793752e+00,5.142294584226793752e+00,-4.205242557496888245e-02,-4.205242557496888245e-02,-3.981545998394903779e-02,-1.422945842267937522e-01,-2.862712654765857678e-01,2.421665538472856649e-01,4.289251645351066858e-03
6.919999999999999929e+00,5.000000000000000000e+00,5.141458477543385364e+00,5.141458477543385364e+00,5.141458477543385364e+00,-4.180533417042952421e-02,-4.180533417042952421e-02,-3.958151152957532781e-02,-1.414584775433853636e-01,-2.845891684535875044e-01,2.407436080050177341e-01,4.264048918994444229e-03
6.940000000000000391e+00,5.000000000000000000e+00,5.140627283653140367e+00,5.140627283653140367e+00,5.140627283653140367e+00,-4.155969451226438488e-02,-4.155969451226438488e-02,-3.934893758877815173e-02,-1.406272836531403669e-01,-2.829169550867707272e-01,2.393290232295838815e-01,4.238994268408693977e-03
6.959999999999999964e+00,5.000000000000000000e+00,5.139800973691739827e+00,5.139800973691739827e+00,5.139800973691739827e+00,-4.131549807003541408e-02,-4.131549807003541408e-02,-3.911773008997468382e-02,-1.398009736917398271e-01,-2.812545673062807339e-01,2.379227503930524679e-01,4.214086823253580458e-03
6.980000000000000426e+00,5.000000000000000000e+00,5.138979518964461590e+00,5.138979518964461590e+00,5.138979518964461590e+00,-4.107273636392849703e-02,-4.107273636392849703e-02,-3.888788100896626437e-02,-1.389795189644615903e-01,-2.796019473834796543e-01,2.365247406561350740e-01,4.189325718378315855e-03
7.000000000000000000e+00,5.000000000000000000e+00,5.138162890945173977e+00,5.138162890945173977e+00,5.138162890945173977e+00,-4.083140096440070199e-02,-4.083140096440070199e-02,-3.865938236865053279e-02,-1.381628909451739773e-01,-2.779590379289231805e-01,2.351349454664904692e-01,4.164710093782176756e-03
7.020000000000000462e+00,5.000000000000000000e+00,5.137351061275337472e+00,5.137351061275337472e+00,5.137351061275337472e+00,-4.059148349183366172e-02,-4.059148349183366172e-02,-3.843222623873027155e-02,-1.373510612753374716e-01,-2.763257818903479546e-01,2.337533165570387372e-01,4.140239094578943187e-03
7.040000000000000036e+00,5.000000000000000000e+00,5.136544001763013512e+00,5.136544001763013512e+00,5.136544001763013512e+00,-4.035297561619324846e-02,-4.035297561619324846e-02,-3.820640473542955690e-02,-1.365440017630135117e-01,-2.747021225506749431e-01,2.323798059442853670e-01,4.115911870960019259e-03
7.060000000000000497e+00,5.000000000000000000e+00,5.135741684381879502e+00,5.135741684381879502e+00,5.135741684381879502e+00,-4.011586905669530662e-02,-4.011586905669530662e-02,-3.798191002121384385e-02,-1.357416843818795016e-01,-2.730880035260270233e-01,2.310143659266552241e-01,4.091727578157953668e-03
7.080000000000000071e+00,5.000000000000000000e+00,5.134944081270250038e+00,5.134944081270250038e+00,5.134944081270250038e+00,-3.988015558147687406e-02,-3.988015558147687406e-02,-3.775873430451098800e-02,-1.349440812702500381e-01,-2.714833687637590032e-01,2.296569490828364313e-01,4.067685376411583030e-03
7.100000000000000533e+00,5.000000000000000000e+00,5.134151164730104355e+00,5.134151164730104355e+00,5.134151164730104355e+00,-3.964582700727257297e-02,-3.964582700727257297e-02,-3.753686983943383543e-02,-1.341511647301043553e-01,-2.698881625405000761e-01,2.283075082701339353e-01,4.043784430932303650e-03
7.120000000000000107e+00,5.000000000000000000e+00,5.133362907226122651e+00,5.133362907226122651e+00,5.133362907226122651e+00,-3.941287519909578152e-02,-3.941287519909578152e-02,-3.731630892550467232e-02,-1.333629072261226511e-01,-2.683023294602087105e-01,2.269659966228328996e-01,4.020023911871136932e-03
7.140000000000000568e+00,5.000000000000000000e+00,5.132579281384724190e+00,5.132579281384724190e+00,5.132579281384724190e+00,-3.918129206992532892e-02,-3.918129206992532892e-02,-3.709704390739127638e-02,-1.325792813847241902e-01,-2.667258144522453023e-01,2.256323675505716719e-01,3.996402994282352225e-03
7.160000000000000142e+00,5.000000000000000000e+00,5.131800259993116065e+00,5.131800259993116065e+00,5.131800259993116065e+00,-3.895106958039565304e-02,-3.895106958039565304e-02,-3.687906717462860473e-02,-1.318002599931160645e-01,-2.651585627694483804e-01,2.243065747367244400e-01,3.972920858095338285e-03
7.179999999999999716e+00,5.000000000000000000e+00,5.131025815998346395e+00,5.131025815998346395e+00,5.131025815998346395e+00,-3.872219973849207880e-02,-3.872219973849207880e-02,-3.666237116135993845e-02,-1.310258159983463955e-01,-2.636005199862321291e-01,2.229885721367932672e-01,3.949576688078925216e-03
7.200000000000000178e+00,5.000000000000000000e+00,5.130255922506361088e+00,5.130255922506361088e+00,5.130255922506361088e+00,-3.849467459925019069e-02,-3.849467459925019069e-02,-3.644694834607322548e-02,-1.302559225063610882e-01,-2.620516319966927909e-01,2.216783139768098154e-01,3.926369673809750917e-03
7.219999999999999751e+00,5.000000000000000000e+00,5.129490552781072132e+00,5.129490552781072132e+00,5.129490552781072132e+00,-3.826848626445829293e-02,-3.826848626445829293e-02,-3.623279125133119227e-02,-1.294905527810721324e-01,-2.605118450127221763e-01,2.203757547517462001e-01,3.903299009644786537e-03
7.240000000000000213e+00,5.000000000000000000e+00,5.128729680243425015e+00,5.128729680243425015e+00,5.128729680243425015e+00,-3.804362688236486573e-02,-3.804362688236486573e-02,-3.601989244352400699e-02,-1.287296802434250154e-01,-2.589811055621442648e-01,2.190808492239354754e-01,3.880363894684784112e-03
7.259999999999999787e+00,5.000000000000000000e+00,5.127973278470477680e+00,5.127973278470477680e+00,5.127973278470477680e+00,-3.782008864738825582e-02,-3.782008864738825582e-02,-3.580824453259878054e-02,-1.279732784704776805e-01,-2.574593604868500307e-01,2.177935524215012242e-01,3.857563532750024268e-03
