file,alt_drift_cm,FC_ATT_ROL_peak,FC_ATT_ROL_std,FC_ATT_PIT_peak,FC_ATT_PIT_std,FC_ATT_YAW_peak,FC_ATT_YAW_std,FC_ACC_X_std,FC_ACC_X_rms,FC_ACC_Y_std,FC_ACC_Y_rms,FC_ACC_Z_std,FC_ACC_Z_rms,FC_GYR_X_std,FC_GYR_X_rms,FC_GYR_Y_std,FC_GYR_Y_rms,FC_GYR_Z_std,FC_GYR_Z_rms,active_dur_s,vib_acc_rms_avg,FC_ATT_ROL_outlier_3s_pct,FC_ATT_PIT_outlier_3s_pct,FC_ATT_YAW_outlier_3s_pct,FC_ACC_X_outlier_3s_pct,FC_ACC_Y_outlier_3s_pct,FC_ACC_Z_outlier_3s_pct,FC_GYR_X_outlier_3s_pct,FC_GYR_Y_outlier_3s_pct,FC_GYR_Z_outlier_3s_pct
x的pid任务波形1.csv,0.8699999999999999,2.26,0.24805298139507323,5.1,0.6576082824192675,93.54,0.9124077907695748,50.93465808377029,56.13219690526788,41.01784075729993,61.9733664670599,65.03202607480712,1368.8434825296374,94.0432910939858,94.04935410944277,79.1198258934086,79.11998971883935,31.307670451633957,31.729772885965605,14.870000000000001,52.32817497195911,1.7142857142857144,2.2521008403361344,0.3697478991596639,2.588235294117647,2.857142857142857,2.2184873949579833,0.3697478991596639,2.3865546218487395,0.5378151260504201
y的pid任务波形1.csv,0.33999999999999986,2.41,0.31506553736255916,3.56,0.7367343964620143,94.12,0.19949949597355773,104.07758232409556,108.19261311548257,112.17298424251892,122.68247175189498,161.66274943913604,1383.9393961309015,94.7055520469939,94.70589436612964,111.00381381542284,111.0158231018732,37.217790174131636,37.27268972395665,4.039999999999999,125.97110533525017,3.7082818294190356,4.944375772558715,2.3485784919653896,3.584672435105068,3.584672435105068,1.3597033374536465,2.843016069221261,2.1013597033374536,2.966625463535229
