1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,
FC_ACC_X,FC_ACC_Y,FC_ACC_Z,FC_GYR_X,FC_GYR_Y,FC_GYR_Z,FC_MAG_X,FC_MAG_Y,FC_MAG_Z,FC_ALT_BAR,FC_ALT_FU,FC_ATT_ROL,FC_ATT_PIT,FC_ATT_YAW,FC_Votage,FC_SenserTMP,FC_CTRLOUT_PWM1,FC_CTRLOUT_PWM2,FC_CTRLOUT_PWM3,FC_CTRLOUT_PWM4,
-27,54,1365,-3,0,-2,-120,636,-342,265.63,-1.33,2.25,-1.2,87.76,15.56,38.6,0,0,0,0,
-27,54,1365,-3,0,-2,-120,636,-342,265.63,-1.33,2.25,-1.2,87.76,15.56,38.6,0,0,0,0,
-26,53,1365,-2,0,0,-120,636,-342,265.63,-1.33,2.25,-1.2,87.76,15.56,38.6,0,0,0,0,
-26,53,1365,-2,0,0,-123,642,-323,265.66,-1.33,2.25,-1.2,87.76,15.56,38.6,0,0,0,0,
-26,53,1365,-2,0,0,-123,642,-323,265.66,-1.33,2.25,-1.2,87.77,15.56,38.6,0,0,0,0,
-26,53,1365,-2,0,0,-123,642,-323,265.66,-1.33,2.25,-1.2,87.77,15.56,38.6,0,0,0,0,
-26,53,1365,-2,0,0,-123,642,-323,265.66,-1.33,2.25,-1.2,87.77,15.56,38.6,0,0,0,0,
-26,54,1368,0,0,0,-123,642,-323,265.66,-1.33,2.25,-1.2,87.77,15.56,38.6,0,0,0,0,
-26,54,1368,0,0,0,-123,642,-323,265.66,-1.33,2.25,-1.2,87.78,15.56,38.6,0,0,0,0,
-26,54,1368,0,0,0,-123,642,-323,265.66,-1.33,2.25,-1.2,87.78,15.56,38.6,0,0,0,0,
-24,53,1363,-3,1,1,-123,642,-323,265.66,-1.33,2.25,-1.2,87.78,15.56,38.6,0,0,0,0,
-24,53,1363,-3,1,1,-123,642,-323,265.66,-1.33,2.25,-1.2,87.78,15.56,38.6,0,0,0,0,
-25,52,1362,-1,0,0,-123,642,-323,265.66,-1.33,2.25,-1.2,87.78,15.56,38.6,0,0,0,0,
-25,52,1362,-1,0,0,-119,646,-330,265.65,-1.33,2.25,-1.2,87.78,15.56,38.6,0,0,0,0,
-25,52,1362,-1,0,0,-119,646,-330,265.65,-1.33,2.24,-1.2,87.78,15.56,38.6,0,0,0,0,
-25,52,1362,-1,0,0,-119,646,-330,265.65,-1.33,2.24,-1.2,87.78,15.56,38.6,0,0,0,0,
-25,52,1362,-1,0,0,-119,646,-330,265.65,-1.33,2.24,-1.2,87.78,15.56,38.6,0,0,0,0,
-23,58,1365,-2,0,0,-119,646,-330,265.65,-1.33,2.24,-1.2,87.78,15.56,38.6,0,0,0,0,
-23,58,1365,-2,0,0,-119,646,-330,265.65,-1.33,2.24,-1.21,87.79,15.56,38.6,0,0,0,0,
